😂😭,2,2,0,0,0,0,0,0,Wed,10:43:29,17257,lyon
😂🏻🚣,3,1,0,1,0,0,0,0,Wed,10:43:28,796,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:27,330,lyon
😂😭,2,2,0,0,0,0,0,0,Wed,10:43:27,308,lyon
😂😭,2,2,0,0,0,0,0,0,Wed,10:43:27,647,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:25,907,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:25,579,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:25,2392,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:24,255,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:23,114,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:21,81,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:21,156,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:21,1162,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:21,568,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:21,143,lyon
☺️,1,1,0,0,0,0,0,0,Wed,10:43:19,203,lyon
🏼👊⚡️,3,1,1,0,0,0,0,0,Wed,10:43:18,1079,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:18,1507,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:17,378,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:16,2392,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:15,115,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:14,575,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:13,392,lyon
❤️💚💛,3,0,0,0,0,3,0,0,Wed,10:43:12,134,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:11,554,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:11,369,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:10,472,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:10,96,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:10,1499,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:09,3466,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:09,104,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:09,724,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:08,1164,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:07,211,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:06,487,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:03,525,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:02,208,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:02,2381,lyon
🙏🏻😫💛,4,2,0,0,0,1,0,0,Wed,10:43:02,167,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:01,378,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:00,196,lyon
😩,1,1,0,0,0,0,0,0,Wed,10:42:59,257,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:58,136,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:58,222,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:58,119,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:57,365,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:57,9184,lyon
☺️,1,1,0,0,0,0,0,0,Wed,10:42:57,203,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:56,835,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:56,7,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:55,126,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:54,266,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:54,53,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:53,431,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:53,404,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:52,244,lyon
😂😭,2,2,0,0,0,0,0,0,Wed,10:42:51,117,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:51,26,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:51,1008,lyon
😂,1,1,0,0,0,0,0,0,Wed,10:42:49,441,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:49,26,lyon
😉,1,1,0,0,0,0,0,0,Wed,10:42:48,18,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:47,26,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:47,333,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:47,169,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:46,92,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:46,1345,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:46,551,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:45,50,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:45,142,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:45,15,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:45,554,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:45,111,lyon
